,label,sig0,sig1,x0,x1
93,gazebo_exterior,0.0934949067633,0.18703816398,5.62440961981,-1.41349291382
94,veterinarians_office,0.233017168148,0.165842115912,-3.91998048092,-1.9814653728
95,beach,0.0615262919738,0.0913162647635,0.0573308823899,5.69612911696
96,grotto,0.0510472011522,0.0621588652129,-0.0429136796069,6.63471142779
97,courthouse,0.0531849880954,0.0567029083356,7.38317820635,-1.81983352345
98,sushi_bar,0.160023897652,0.102422339054,-4.21276877003,-1.43656429421
99,mezzanine,0.10546510654,0.143767582206,-1.19837076138,-2.80708674766
100,airport_terminal,0.145623053103,0.0931861445999,-2.3863926028,-4.43185736855
101,boathouse,0.0764787355705,0.142406022481,5.2946607917,2.96353405402
102,kitchen,0.132648140444,0.158453215524,-5.19981460688,0.813800995721
103,ice_floe,0.0686722241941,0.0788963833155,-0.32565606976,6.30084819798
104,hangar_outdoor,0.130449166633,0.176767392245,3.38310286613,-0.668874627744
105,rope_bridge,0.101159186136,0.136004074939,0.465085159456,5.90917411594
106,storage_room,0.131988386005,0.123266323468,-4.37842587347,-0.74083202021
107,heliport,0.0944577227613,0.113394134305,1.29386959315,1.64912312112
108,diner_outdoor,0.155714863705,0.167878969061,1.88629291141,-3.25664922985
109,elevator_door,0.204964434224,0.10063701908,-3.69173392958,-4.11472708574
110,dressing_room,0.14972767997,0.0842681807182,-6.87434038042,-2.63953142181
111,cockpit,0.123830270566,0.132222333899,-3.73929569199,-1.54913989802
112,loading_dock,0.15066251843,0.14093929994,3.20203933591,-2.13608011697
113,pantry,0.0850334936647,0.0772976315129,-4.03041179884,-1.50481869821
114,creek,0.0965585001396,0.0571563778015,1.94138400596,8.03514692394
115,viaduct,0.15831210579,0.162282087885,5.44516308626,3.74237883449
116,apartment_building_outdoor,0.152480251499,0.108960436088,5.54182253681,-0.556845083193
117,village,0.173715730601,0.145825399768,3.36568633053,4.46923685441
118,courtyard,0.234772958668,0.147169883353,3.64044622058,-0.572491091344
119,wet_bar,0.0755681847411,0.098077549659,-4.6629097899,2.26492633954
120,water_tower,0.146196644727,0.0985693767408,5.35115325616,2.9575899286
121,dorm_room,0.109440356165,0.0976660632904,-5.66637537246,2.05415469083
122,iceberg,0.0628893619076,0.0687485193866,-0.289394818014,6.28091662616
123,alcove,0.194758187944,0.20318270926,-1.28628833085,-1.35832337716
124,art_gallery,0.167247002087,0.177867002489,-4.39546367487,-1.61671292685
125,desert_road,0.100193475005,0.159605124582,-0.0762606083871,8.62283415232
126,tower,0.138002341004,0.161337524022,5.00384207261,1.5907002646
127,amphitheater,0.166584568014,0.214198570104,2.66157781946,3.69201048456
128,fire_station,0.102095066611,0.107630461678,3.78500411139,-1.98536540804
129,art_studio,0.167678955548,0.154996820999,-5.81519637869,-0.455307710354
130,elevator_lobby,0.149398674432,0.138820331815,-1.64312326875,-2.92866538046
131,oast_house,0.142610281696,0.193894609568,6.11508136944,-1.36429235999
132,house,0.0480729203545,0.193291215311,6.35866979104,-2.17085104801
133,pier,0.12783263851,0.0944911032512,3.56294327899,2.83114853435
134,wave,0.0320989739917,0.0923016014661,-0.184453907776,5.68256568255
135,butte,0.0526604123452,0.0375023059073,-1.74972930742,8.97972817292
136,pavilion,0.0922635937518,0.205301844472,4.71096549363,0.537597324679
137,server_room,0.113799471524,0.141817745931,-3.29002060124,-1.72519417073
138,forest_road,0.0424989724785,0.0517868014506,2.65656335804,8.83813315325
139,escalator_indoor,0.1339969718,0.11714363768,-1.37530405138,-4.11858228946
140,zen_garden,0.0922148827225,0.179019202173,2.99268398341,5.62781865031
141,childs_room,0.150856834518,0.183721500781,-4.87686791782,1.37137972299
142,galley,0.126229478036,0.14379114862,-4.77954791192,0.791223291911
143,shower,0.152850709045,0.180194388308,-1.31574706887,-3.82253211651
144,railroad_track,0.0763673114655,0.255467276792,2.99633049545,0.142189649548
145,glacier,0.0669867911365,0.0561649140535,-1.83256817812,8.05037463332
146,pub_indoor,0.0633858193906,0.0458681074868,-8.00686346107,-2.68286385205
147,wind_farm,0.0848323989915,0.119735861059,1.8451322153,6.92582557449
148,basketball_court_indoor,0.177465458724,0.176690573384,-4.72368708855,-4.61865676824
149,stable,0.127039263832,0.22038108691,-0.692062907511,-0.701660045582
150,beauty_salon,0.111657968392,0.0887087982059,-6.72774384376,-0.857511898389
151,oilrig,0.0686685466642,0.0616260925588,4.04209514682,1.90131355908
152,jail_cell,0.227792168034,0.0733023816249,-1.07703293176,-3.86139274368
153,basement,0.173735724722,0.181344814548,-2.36297073672,-1.72051075421
154,rice_paddy,0.1223219914,0.189732016182,1.91730139555,8.0777396799
155,market_outdoor,0.224823664138,0.183882930028,-3.0458173966,-1.66448595416
156,ocean,0.115488270614,0.159357421293,0.955777250951,4.8636259378
157,embassy,0.16255193703,0.0306225649026,5.84328364699,-1.94055544499
158,arena_rodeo,0.109899347556,0.15430224345,-1.78685959704,3.13882720853
159,mountain_snowy,0.0634489046928,0.072304645883,-2.2326763088,8.99104164346
160,fire_escape,0.147361714726,0.11322648586,4.52440075227,-1.26755566661
161,ice_skating_rink_indoor,0.0771373795426,0.17014739456,-0.973031712881,-5.37158586216
162,manufactured_home,0.0743118419808,0.102690959166,5.46327651669,-4.2195703812
163,inn_outdoor,0.0655979144163,0.132617165804,6.04410809706,-2.1113649774
164,trench,0.0993736140695,0.15532325359,1.26565745197,6.43218577883
165,television_room,0.0966710073511,0.107163286509,-6.039273376,3.10336169454
166,library_outdoor,0.0758287343579,0.114664630018,6.50950192839,-2.29215806919
167,elevator_shaft,0.0943186964543,0.063635049613,1.03185256435,-3.26795319851
168,music_studio,0.116172340437,0.201677064917,-5.77179985458,-3.06655897498
169,skyscraper,0.107049004127,0.0544649392695,5.59183548959,-0.0405461315394
170,mountain_path,0.0949551865,0.134683289178,-0.462409305151,8.04761522807
171,general_store_outdoor,0.181696922877,0.103664338727,2.75695634362,-3.81472176672
172,discotheque,0.122436892348,0.126963862063,-5.96402530431,-5.34330148365
173,canal_urban,0.0286266078604,0.0592208036886,5.41242465247,1.61781030108
174,arena_hockey,0.0638653153398,0.167374991845,0.0890399380401,-6.74539781565
175,church_indoor,0.12669699612,0.0572212878797,2.05353292107,-4.09193822316
176,gas_station,0.212132010171,0.210537652601,1.29193752119,-1.10039619193
177,landing_deck,0.0981313893409,0.0720563939362,2.12716443848,2.02759329078
178,sky,0.106374982965,0.200461408606,0.49023976239,6.79816950666
179,legislative_chamber,0.137059721799,0.0738835913258,-6.63801492057,-1.35830962176
180,campus,0.208815671879,0.160410139748,3.7704945359,-0.418862902839
181,bakery_shop,0.132317534209,0.167099550259,-6.10951008716,-2.98418446429
182,ice_skating_rink_outdoor,0.122854701479,0.244990902867,-0.0858819749959,-0.946559468493
183,coffee_shop,0.157309778287,0.105233355118,-4.16895981782,-0.824013208368
184,clothing_store,0.175024330125,0.131765982667,-4.93980083184,-2.17871525274
185,lobby,0.185374606963,0.140452723323,-2.30153996124,-2.05359701484
186,mansion,0.0504380019611,0.151299293812,6.75945808937,-1.41020707855
187,cabin_outdoor,0.0688429159694,0.243050461818,5.65381643714,-2.5390660307
188,vegetable_garden,0.0658250945627,0.0874557144448,5.06909227775,7.50999093233
189,balcony_exterior,0.163084154455,0.175264524849,5.55199035092,-1.04484759596
190,bank_vault,0.119468022241,0.118102399824,-0.835010899146,-4.04367586793
191,excavation,0.107779762765,0.164075939044,1.85420859888,5.33704115639
192,islet,0.0663605589914,0.0584067595365,0.163583323213,5.73741676929
193,tree_farm,0.0834017922678,0.150157085977,1.14603866551,8.65905071382
194,underwater_ocean_deep,0.0471464979518,0.0884701029138,1.203948755,5.67648499394
195,fabric_store,0.103695183611,0.100415950168,-3.89933017149,-2.58720335849
196,botanical_garden,0.120482736501,0.144558353947,4.05312319389,7.81656916435
197,bus_interior,0.123342364387,0.0807212706447,-4.59613168996,-3.39114181235
198,butchers_shop,0.14503851117,0.115819977869,-5.5274345142,-2.99200460363
199,ski_resort,0.178743543791,0.234700768271,3.38353582915,2.46114473402
200,train_station_platform,0.102997113587,0.151481276785,1.4728475997,-4.07202749958
201,playroom,0.158280072466,0.105497546767,-4.79740017748,0.294178719421
202,booth_indoor,0.129843606014,0.100474224383,-4.93860257761,-1.62980251327
203,castle,0.188037435691,0.161173048233,6.10395702114,1.53557798613
204,museum_indoor,0.1674253,0.15026131172,-3.09054125785,-1.00170180423
205,kasbah,0.199419010572,0.206249539822,4.02684900363,2.50175563355
206,hunting_lodge_outdoor,0.0556363057937,0.146914352194,6.01239760853,-3.33270537873
207,yard,0.151176579196,0.301523560928,4.29257156548,1.676912433
208,synagogue_outdoor,0.101644774696,0.068195747589,6.32271546828,-2.60923738711
209,field_wild,0.126867740581,0.0841548935688,2.93463974974,9.05072438637
210,corral,0.104669545335,0.0996757977843,-1.74625118267,5.69379343124
211,beer_hall,0.0731022228883,0.0682808001325,-7.44389086065,-2.44215155421
212,swamp,0.0603410197533,0.128154794448,3.496035455,7.97680456859
213,bazaar_outdoor,0.161762905993,0.0875764366485,-1.84345121518,-2.26835168382
214,pagoda,0.141441447316,0.176610807729,6.39470057544,2.56924093931
215,ballroom,0.136999079946,0.092110421234,-5.84786338551,-2.69195090983
216,park,0.118346626124,0.153117925992,1.18356539854,4.65667379905
217,assembly_line,0.134125673443,0.194451381993,-4.22800131073,-1.46411372142
218,catacomb,0.121936339541,0.287691177064,1.37884574502,0.575326744954
219,patio,0.204980961111,0.204317030316,2.29353759733,1.1565692978
220,classroom,0.0786785359953,0.0632200111859,-6.98625935418,-0.634462697697
221,parking_lot,0.189638604613,0.16924975227,-2.05412933113,5.53453538928
222,throne_room,0.148222549049,0.125737214096,-0.619416042518,-2.30202858343
223,pizzeria,0.108524171368,0.130963989562,-7.16154551207,-4.55460684138
224,junkyard,0.173560090773,0.191341724688,-2.50751881961,4.87053241623
225,natural_history_museum,0.15057446393,0.202118759583,-1.47526294568,0.333474104675
226,stadium_baseball,0.230311476188,0.158062845915,2.9742044878,2.75822432259
227,wheat_field,0.0798437592054,0.0900941058295,2.07156484535,9.89269575294
228,berth,0.146269688192,0.156655433732,-4.59649029163,1.38713329575
229,water_park,0.118747037946,0.224002664431,2.61827950112,0.586074390409
230,river,0.0966222217927,0.137112062294,2.69586142425,6.72058941094
231,banquet_hall,0.118741490427,0.12161961493,-5.53353278108,-1.30810357369
232,garage_outdoor,0.21491047546,0.132063471239,3.55604637934,-3.65494459591
233,nursing_home,0.0906987746308,0.0571436824816,-7.98113681634,-1.78226062731
234,bar,0.147252969057,0.0629218270046,-5.6856857589,-2.10680812071
235,medina,0.141143333584,0.0954884661615,1.45495633121,-2.31360511419
236,runway,0.0490071803263,0.0851250866178,1.7146258627,3.36487094267
237,building_facade,0.172265415074,0.0521536924526,5.25756292891,-2.14991546786
238,martial_arts_gym,0.110322951467,0.11502773583,-6.74447002982,-3.12384809477
239,staircase,0.170801470604,0.147845003673,0.854705965466,-2.05693872055
240,dining_room,0.0547807163424,0.0978409590076,-5.57680105426,2.10036761992
241,tree_house,0.0746616798905,0.230833629963,5.23376701589,5.10445380304
242,raft,0.130120120773,0.106858254793,0.878149412823,3.76513960214
243,chemistry_lab,0.119425941871,0.0934362241066,-7.51360156239,-1.37970259491
244,corn_field,0.118055559124,0.240561880628,1.6914080702,6.7884010547
245,boxing_ring,0.117312123759,0.0690694690838,-6.1470743565,-4.19300676898
246,pasture,0.125766829746,0.138756621652,-0.137931873916,8.14723354099
247,flea_market_indoor,0.079625032784,0.0878412509859,-5.23408829328,-2.95164475906
248,train_interior,0.148280426441,0.189589088557,-3.42267648469,-1.72334762672
249,youth_hostel,0.0507635696432,0.082960391671,-6.07338048553,3.04776001447
250,street,0.170688918437,0.173564353306,-0.430739835883,-1.06358006968
251,general_store_indoor,0.047929948849,0.0581830604587,-4.73663067673,-2.329632626
252,construction_site,0.140962058326,0.101543077654,2.89292651465,0.106364333594
253,amusement_arcade,0.0645359860384,0.0931617877742,-4.21709765473,-1.24620729132
254,cemetery,0.157596181744,0.151369420032,3.54381976579,5.8223215959
255,igloo,0.0926880932223,0.163464291702,-1.79512105579,6.20653897966
256,topiary_garden,0.114181599159,0.177513551809,4.16640228177,6.20577661707
257,kennel_outdoor,0.143098032795,0.180798795439,0.378979825004,0.951616392799
258,home_theater,0.0884716796198,0.122102806022,-6.68555610693,2.51151638139
259,dam,0.131563091953,0.158708111081,2.561424978,4.73228960439
260,hayfield,0.0626304813404,0.0740343546831,0.865226122944,9.86220952307
261,landfill,0.199032165089,0.240093848663,0.890278596695,3.9907648754
262,pond,0.0994115100707,0.136829714134,3.26432037336,6.92412375237
263,football_field,0.169590033986,0.093494286902,5.05884088814,4.14403159379
264,phone_booth,0.130294998209,0.164284190353,1.45656464239,-2.78446816262
265,ticket_booth,0.172089022609,0.132661682489,0.909682636209,-2.76198033465
266,plaza,0.243423657671,0.121928619213,1.35992134022,-1.76501813013
267,hotel_room,0.0831138316594,0.0891823017506,-5.89116404188,3.38972688215
268,stadium_football,0.196387400833,0.185001806045,2.29863999599,2.67618751075
269,lagoon,0.0750022582189,0.0782663087598,0.505892190001,6.52090776017
270,parking_garage_outdoor,0.0310792016083,0.0638593740696,5.41164013791,-1.2952970247
271,dining_hall,0.119886481292,0.123508868039,-4.93957785364,-0.502122587053
272,watering_hole,0.0743651038926,0.135614704851,0.774591585772,8.34464509999
273,candy_store,0.0937688784055,0.0911572420341,-4.67301872245,-2.59033556504
274,airplane_cabin,0.105581265339,0.136770521975,-6.25344633369,-2.49165977866
275,bamboo_forest,0.161883361544,0.1884185411,2.39535648696,7.49720718633
276,art_school,0.0962854175173,0.0721671981185,-7.80259406397,-1.52243367559
277,schoolhouse,0.102484991466,0.231957542701,6.37584712633,-1.51460873606
278,home_office,0.0515602438759,0.0708024784018,-6.44398351411,2.1257226853
279,lighthouse,0.159525725566,0.190872220484,4.95242017587,2.78746404973
280,ruin,0.20214199756,0.21928277821,4.48491371605,3.29170583747
281,archaelogical_excavation,0.132351544413,0.188574796219,0.636254703879,5.23653849162
282,drugstore,0.0534570337861,0.050442104736,-4.07440243603,-2.35210330735
283,forest_path,0.091358418622,0.114591362338,2.35867209462,8.37283927105
284,atrium_public,0.168419017245,0.0922195208219,1.13658010673,-3.45913440557
285,formal_garden,0.12233796945,0.215260360846,4.41669108082,5.06701850999
286,parking_garage_indoor,0.182595951847,0.238955778196,-2.20151084605,1.38942369231
287,shoe_shop,0.0857715887104,0.0935447819363,-5.19694169821,-2.13957748113
288,aquarium,0.150846803665,0.254887987733,1.00771647307,3.16236595993
289,market_indoor,0.104402522844,0.0760907031742,-4.33131841926,-3.42699016641
290,bowling_alley,0.131842623802,0.131558776141,-3.77080381803,-2.55091623207
291,greenhouse_outdoor,0.238607861977,0.200583502146,1.94530966642,1.51367422801
292,slum,0.195224306682,0.183287438143,0.707976598573,0.103554110183
293,hotel_outdoor,0.0731652433127,0.0795909768324,5.69195772587,-1.61364012897
294,athletic_field_outdoor,0.238082715712,0.141183553734,1.6471820091,2.40572337047
295,cafeteria,0.178702833157,0.0923627017719,-4.54084569847,-2.20373352551
296,engine_room,0.103696485835,0.0917858313705,-2.95218205417,-2.88437724474
297,moat_water,0.0960617003747,0.121085476142,5.93062297176,2.31980628984
298,roof_garden,0.189681835271,0.199549822937,3.50349577462,4.95066108437
299,cliff,0.0571733704686,0.077029072858,-0.873297783229,6.64269085493
300,shopping_mall_indoor,0.147063778743,0.0882241977257,-0.90246559342,-3.27034441032
301,harbor,0.171269245221,0.102075957151,2.7623332663,2.83149502905
302,recreation_room,0.127077276338,0.162144615721,-4.03782294277,0.149552804253
303,garage_indoor,0.130218489883,0.237285826863,-3.14622598117,1.44479441541
304,downtown,0.135608760768,0.183374217548,3.66016600998,0.261980997135
305,bazaar_indoor,0.14212692336,0.0399242987656,-3.53731555139,-3.49263169371
306,hardware_store,0.113712975718,0.0429862082185,-4.15316702527,-2.76921242809
307,bus_station_indoor,0.10349677055,0.0505702504148,1.77746961239,-1.44177750732
308,vineyard,0.11502720638,0.108735088684,2.10036930849,8.78562189442
309,shopfront,0.0958977622748,0.0534496616897,0.564321348923,-5.32932951351
310,living_room,0.0832204461219,0.0696600219826,-5.8139731592,3.20092011792
311,crevasse,0.0602351876623,0.0828003156284,-1.33189765376,6.96390977669
312,baseball_field,0.143178002066,0.0807787242576,5.65881918745,4.10681858851
313,bathroom,0.0949725091642,0.191938192406,-1.23561839824,-4.7464592239
314,movie_theater_indoor,0.0934768929248,0.148235917402,-6.7192625923,-0.471511702797
315,laundromat,0.118590785889,0.17055724577,-3.00000643011,-4.3848105961
316,lake_natural,0.0827022621159,0.200013417115,3.34856103028,5.06726094553
317,ski_slope,0.106115537588,0.148690474313,-0.562672249327,7.0847190137
318,rock_arch,0.0584957061742,0.0568468059325,-1.78016087024,7.82644037357
319,campsite,0.0825933929915,0.176243415092,1.44412913929,5.1979902838
320,bridge,0.0861894448523,0.207288758751,3.49705494871,2.07155830675
321,amusement_park,0.259877930405,0.199155981783,-0.683175661752,-0.531042407555
322,mosque_outdoor,0.0908461417022,0.0678622108952,6.96803082184,0.200473663525
323,balcony_interior,0.15814156384,0.120114999471,1.46081339756,0.837727948311
324,desert_sand,0.0536785210312,0.0955832139492,-0.427670222434,7.92930718303
325,car_interior,0.101191119855,0.108269208557,-2.78162712311,-1.36818710085
326,attic,0.179854266944,0.124376827305,-0.858023429278,-2.18981581934
327,food_court,0.158865024523,0.0904149018607,-4.31165752856,-2.47133095133
328,swimming_pool_outdoor,0.167216658752,0.185557360278,3.01664619174,2.72391974656
329,carrousel,0.233361809751,0.132234417157,-1.80880300484,-2.94247036714
330,corridor,0.0817853222306,0.0830128206493,0.0770984834531,-3.41905387337
331,temple_asia,0.0959344615127,0.135950735918,6.19981461314,1.01271956432
332,windmill,0.0862816818646,0.23359714528,3.16237436983,4.19986549874
333,raceway,0.19710967175,0.157099457907,-2.47246347004,4.74597840879
334,motel,0.178998558348,0.200163704033,3.14408494768,-1.1963562522
335,computer_room,0.0575166355112,0.059644043835,-7.04288605648,1.24178542919
336,operating_room,0.167219280663,0.0855522934783,-7.2658747429,-1.47772015957
337,nursery,0.0835096883671,0.158650939206,-5.47765427805,1.72540487116
338,volleyball_court_outdoor,0.133851755556,0.128668584848,1.37203147793,3.3940137319
339,auditorium,0.132471816317,0.140683104023,-5.34781236319,-2.19909698933
340,greenhouse_indoor,0.0935245551793,0.235854557932,4.35474959982,4.06781246087
341,sauna,0.109340791472,0.151985930701,0.151228724096,-4.17181499316
342,stage_outdoor,0.18859836714,0.174925954015,-3.51815466387,-4.44210191054
343,soccer_field,0.135284253877,0.0790920489287,5.85544364417,4.4238975107
344,aqueduct,0.138046272618,0.165854029392,5.34871897851,2.66181982884
345,office_cubicles,0.126364926919,0.0994993309245,-5.54687173256,0.812911599142
346,snowfield,0.0768227643196,0.0685653338755,-1.76792926368,7.94588357222
347,golf_course,0.151811673428,0.186982792168,2.02906367515,6.85856634077
348,museum_outdoor,0.0874081450037,0.0828729722071,7.04999570218,-2.14609067689
349,office_building,0.101394962644,0.147016571342,5.3052011793,-0.27552458003
350,highway,0.104788048707,0.181060500561,2.43800031445,5.36476731884
351,boardwalk,0.177581969869,0.184360509083,1.69765220701,4.55010591061
352,orchestra_pit,0.0821965782346,0.0821978815521,-5.0488823897,-6.34958822201
353,arena_performance,0.169568454742,0.179434881414,-3.22764896303,-5.23191701612
354,supermarket,0.0813593653617,0.053593565334,-5.25398324614,-3.57623151214
355,valley,0.0745180779129,0.0614238360306,-1.29856785628,9.58531234826
356,airfield,0.0266555022904,0.14539503876,1.32200084279,3.55349242298
357,office,0.061586122372,0.0985832592201,-6.75349479482,1.31884045093
358,promenade,0.099413159064,0.132167621943,2.88083142626,1.8485658879
359,conference_room,0.123659250842,0.153606919212,-5.49986972491,1.11002156584
360,marsh,0.0800526867313,0.103140156863,1.67617509452,8.22813503811
361,rainforest,0.109887956548,0.0932297610245,2.72043438645,8.22456769357
362,army_base,0.164144078558,0.13439325676,-4.40847407034,0.695868557487
363,alley,0.110911415936,0.0896689975184,2.2319384507,-2.64672617042
364,orchard,0.103579361644,0.194246355481,3.30451376511,7.47214354872
